rank_discriminability,feature,score_early,score_late,score_middle,score_mean,score_min,score_std,dev_all_mi_norm,dev_all_eta_squared,dev_all_kw_epsilon_squared,dev_all_score
265,last30_in_total_ratio,0.20096463022508038,0.18542336548767416,0.20364415862808147,0.19667738478027866,0.18542336548767416,0.009837920552350393,0.02793277595558108,0.06909104747762781,0.09400841809329868,0.20203644158628084
266,burst_std,0.18327974276527334,0.19078242229367634,0.19506966773847803,0.1897106109324759,0.18327974276527334,0.005967593100568072,0.04575236560378721,0.005449940971369556,0.18884680329365885,0.19721329046087888
267,ngrams_4_top5_frac,0.19078242229367634,0.19721329046087888,0.180064308681672,0.18935334047874242,0.180064308681672,0.008663348090733944,0.06675619927550434,0.021782689419894585,0.04028033897191829,0.18756698821007503
268,ngrams_3_top4_frac,0.17577706323687028,0.21007502679528403,0.1822079314040729,0.18935334047874242,0.17577706323687028,0.018231298066699646,0.04363713767498087,0.05554705288153111,0.058045073456909645,0.18756698821007503
269,ngrams_4_top4_frac,0.1714898177920686,0.19935691318327975,0.16827438370846728,0.17970703822793854,0.16827438370846728,0.017093067115263587,0.056370547158755294,0.030888055027564684,0.03607311130996946,0.18327974276527334
270,transition_rate,0.16827438370846728,0.17577706323687034,0.1789924973204716,0.17434798142193642,0.16827438370846728,0.005500108723951661,0.04425881396712617,0.029181420215161576,0.06274220369783877,0.16934619506966775
271,sizes_max,0.18542336548767416,0.16184351554126472,0.17041800643086816,0.172561629153269,0.16184351554126472,0.011935186201136169,0.014621910651375952,0.05532490292487065,0.06120965340303854,0.172561629153269
272,ngrams_2_top2_frac,0.15862808145766347,0.17577706323687034,0.17256162915326903,0.1689889246159343,0.15862808145766347,0.009115649033349823,0.04601803414711461,0.02847870859870776,0.06117587000236775,0.17041800643086816
273,ngrams_2_top1_frac,0.1414790996784566,0.14255091103965703,0.1457663451232583,0.14326545194712395,0.1414790996784566,0.0022311532684524474,0.0407365219525136,0.015319865143821868,0.0666114544689413,0.14576634512325828
274,burst_durations_iqr,0.1602357984994641,0.13987138263665597,0.18703108252947484,0.16237942122186497,0.13987138263665597,0.023652815102587262,0.05224847351611935,0.002170447032415633,0.15712991753264346,0.16934619506966775
275,burst_durations_p75,0.1645230439442658,0.13879957127545553,0.1913183279742765,0.1648803143979993,0.13879957127545553,0.026261201094586694,0.051158403228271435,0.002170716391323027,0.15712991866236384,0.16934619506966775
276,sizes_p90,0.1457663451232583,0.13504823151125403,0.1339764201500536,0.13826366559485528,0.1339764201500536,0.006519573987457898,0.007012269497357293,0.033772764851496495,0.030121451678770127,0.13933547695605572
277,burst_mean,0.1264737406216506,0.13290460878885316,0.13076098606645228,0.13004644515898534,0.1264737406216506,0.00327443779560974,0.04440247930507536,0.00415739743120535,0.06412352703320748,0.1339764201500536
278,cumul_in_diffs_median,0.11575562700964631,0.12004287245444802,0.12111468381564845,0.11897106109324758,0.11575562700964631,0.0028357463141099547,0.003127087363414205,0.026227000590870176,0.025120514429553497,0.10396570203644158
279,burst_size_p90,0.11682743837084675,0.11468381564844587,0.13612004287245447,0.12254376563058238,0.11468381564844587,0.01180615337038822,0.011255288674999205,0.0037160251295551266,0.12178357474412776,0.11789924973204717
280,burst_durations_prop_gt_5s,0.11039657020364417,0.112540192926045,0.13826366559485528,0.12040014290818148,0.11039657020364417,0.015507348634662872,0.011866891704385598,0.0026921604795850426,0.12469374612578638,0.11254019292604502
281,tam_2s_in_min,0.12540192926045016,0.12861736334405144,0.10932475884244373,0.12111468381564844,0.10932475884244373,0.010336174449081402,0.00508842721932152,0.030975722690824964,0.01866626807175793,0.12325830653804931
282,cumul_in_diffs_p50,0.10718113612004287,0.12433011789924973,0.11897106109324761,0.11682743837084675,0.10718113612004287,0.008773154096326315,0.0017684050544896832,0.026227000590870176,0.025120514429553497,0.09860664523043944
283,pps_w2_min,0.13290460878885316,0.1307609860664523,0.10610932475884245,0.12325830653804931,0.10610932475884245,0.014890079302732905,0.0047126139465760815,0.030312277476479774,0.019165469911283258,0.120042872454448
284,cumul_out_diffs_p50,0.10182207931404073,0.11146838156484458,0.10396570203644158,0.10575205430510896,0.10182207931404073,0.005065182879156059,0.0021897585346160775,0.026227000590870186,0.025120514429553497,0.10396570203644158
285,cumul_interp_out_min,0.12754555198285103,0.097534833869239,0.12218649517684887,0.1157556270096463,0.097534833869239,0.016005556830726783,0.0014297027477695942,0.033754029722730186,0.03268508118081115,0.1168274383708467
286,cumul_out_diffs_median,0.1082529474812433,0.0937834941050375,0.11361200428724544,0.10521614862450875,0.0937834941050375,0.010257146995323757,0.003412696254598491,0.026227000590870186,0.025120514429553497,0.10718113612004287
287,cumul_interp_in_min,0.11897106109324758,0.0932475884244373,0.1232583065380493,0.11182565201857807,0.0932475884244373,0.016231249291319107,0.0014814313329400007,0.03375402972273021,0.03268508118081115,0.120042872454448
288,cumul_in_min,0.12540192926045016,0.09110396570203645,0.1264737406216506,0.1143265451947124,0.09110396570203645,0.02011848263708622,0.0023086281916595095,0.03375402972273021,0.03268508118081115,0.1264737406216506
289,tam_2s_out_min,0.12111468381564844,0.11897106109324758,0.09110396570203644,0.11039657020364414,0.09110396570203644,0.016742228672897434,0.005994775432376466,0.02886359489689066,0.01328813326288471,0.112540192926045
290,cumul_out_min,0.1157556270096463,0.08735262593783494,0.11682743837084675,0.10664523043944267,0.08735262593783494,0.016716477985511496,0.0005642877081323827,0.033754029722730186,0.03268508118081115,0.11146838156484458
291,time_to_first_response,0.08467309753483387,0.08360128617363344,0.0857449088960343,0.08467309753483387,0.08360128617363344,0.0010718113612004296,0.010379091365180643,0.007184782168862167,0.01692571289309048,0.0857449088960343
292,first30_in_total_ratio,0.08896034297963558,0.07395498392282958,0.0782422293676313,0.08038585209003214,0.07395498392282958,0.007728941640866,0.00424098110068939,0.012028149192015988,0.005703758313782473,0.07395498392282958
293,cumul_out_diffs_p75,0.07395498392282958,0.08092175777063236,0.08306538049303323,0.07931404072883173,0.07395498392282958,0.0047632338785185396,0.0017780281917570012,0.015609428961989281,0.014520407224296107,0.0819935691318328
294,burst_size_p50,0.07931404072883173,0.07181136120042873,0.09110396570203644,0.08074312254376564,0.07181136120042873,0.009725371624734684,0.0034473699702219983,0.0027090132760479173,0.05244489426525361,0.07288317256162914
295,first30_out_total_ratio,0.08145766345123258,0.06966773847802786,0.06806002143622723,0.0730618077884959,0.06806002143622723,0.007315325198086194,0.003987551002978786,0.012028149192015997,0.005703758313782473,0.07288317256162914
296,burst_durations_median,0.08467309753483387,0.06752411575562701,0.1007502679528403,0.0843158270811004,0.06752411575562701,0.016615957062141452,0.0057414465552981745,0.00186807052651967,0.05237275742319956,0.07288317256162914
297,burst_durations_p50,0.07609860664523044,0.06645230439442658,0.09860664523043944,0.08038585209003214,0.06645230439442658,0.016500326171854932,0.004871747121124543,0.00186807052651967,0.05237275742319956,0.0707395498392283
298,burst_size_p75,0.07717041800643086,0.06752411575562701,0.06538049303322614,0.07002500893176133,0.06538049303322614,0.006280241454536242,0.004603063518023403,0.003503185513552295,0.02890280389937925,0.0707395498392283
299,cumul_in_diffs_p25,0.06377277599142551,0.08735262593783495,0.0744908896034298,0.07520543051089675,0.06377277599142551,0.011806153370388218,0.002052692591549166,0.015609428961989292,0.014520407224296107,0.08413719185423367
300,first30_out_in_ratio,0.0857449088960343,0.06430868167202572,0.06055734190782422,0.07020364415862808,0.06055734190782422,0.013589198642128583,0.004036738299091684,0.010285351094387466,0.005703758313782473,0.07181136120042873
301,pps_w1_min,0.06216505894962487,0.06216505894962487,0.05466237942122187,0.059664165773490534,0.05466237942122187,0.004331674045366967,0.0011470890750322458,0.009494903418899688,0.009218891590117307,0.06002143622722401
302,cumul_out_diffs_p90,0.053054662379421226,0.06484458735262592,0.07502679528403,0.0643086816720257,0.053054662379421226,0.010995865235092809,0.0008499029840461792,0.014717782232586978,0.013627774074772128,0.067524115755627
303,tam_1s_in_min,0.06645230439442658,0.053054662379421226,0.052518756698821,0.05734190782422294,0.052518756698821,0.007894383634864005,0.0,0.009822987040254947,0.008601215102307698,0.05091103965702037
304,tam_1s_out_min,0.05680600214362272,0.046623794212218655,0.04930332261521972,0.05091103965702037,0.046623794212218655,0.005278058843406269,0.0007060532094023772,0.0076957025963555956,0.006095785985906657,0.05251875669882101
305,sizes_min,0.03697749196141479,0.03858520900321543,0.023579849946409433,0.03304751697034655,0.023579849946409433,0.008238551309467811,0.0008588177273125138,0.003234852220641486,0.0021321406085400268,0.031082529474812434
306,ngrams_3_unique,0.03429796355841372,0.014469453376205787,0.04608788853161844,0.03161843515541265,0.014469453376205787,0.015978618988076714,0.001583410429749797,0.002684242601973977,0.004205465043161024,0.031082529474812434
307,burst_durations_p25,0.011789924973204717,0.04823151125401929,0.010182207931404072,0.023401214719542693,0.010182207931404072,0.02151868741383067,0.0,0.002922592988924218,0.001128099515504109,0.01982851018220793
308,ngrams_2_unique,0.015005359056806002,0.010182207931404072,0.030010718113612004,0.018399428367274026,0.010182207931404072,0.010340804314688319,0.0004967299675979841,0.0020904187429325503,0.0009864410554262814,0.015005359056806002
309,burst_size_p25,0.010182207931404072,0.02090032154340836,0.017684887459807074,0.01625580564487317,0.010182207931404072,0.005500108723951644,0.0,0.0018474787284498858,0.0011278116325291522,0.009110396570203643
310,sizes_p25,0.03483386923901393,0.0262593783494105,0.009110396570203644,0.023401214719542693,0.009110396570203644,0.013097751182438982,0.00045003093899473193,0.003178989426066372,0.0009366880351002386,0.020364415862808145
311,burst_durations_min,0.04233654876741694,0.008038585209003215,0.008038585209003215,0.01947123972847446,0.008038585209003215,0.019801938493106137,0.0,0.0017129366605091606,0.0004497522588052404,0.004823151125401929
